BLOCK_HOUR,POOL_ADDRESS,POOL_NAME,N_TRADES,N_TRADERS,TRADING_VOL_TOKEN0,TRADING_VOL_TOKEN1
2021-05-08T00:00:00Z,0x5766a5231b40f0dc3e006d0f820fd2304c34699a,UMX-WETH 10000 200,2,2,657.0422999112734,4252.135955643877
2021-05-08T00:00:00Z,0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e,STORJ-WETH 10000 200,2,2,-30.33453263975293,91.34658195823671
2021-05-08T00:00:00Z,0x5180545835bd68810fb7e11c7160bb7ea4ae8744,FEI-USDC 3000 60,2,2,-7687.905141543504,12455.967079602045
2021-05-08T00:00:00Z,0xc5003f495a5072a81771ef8aa38c6302f45f0ace,BAND-WETH 3000 60,2,2,201.33817255982265,199.4051485124761
2021-05-08T00:00:00Z,0x07b1c12be0d62fe548a2b4b025ab7a5ca8def21e,CRV-USDT 3000 60,2,2,-269.2299406084167,242.63606168061463
2021-05-08T00:00:00Z,0x73121e8141f3645cee435fbced27259f31fb2145,PISS-WETH 3000 60,2,2,-1838.3864238717792,1838.3864238717792
2021-05-08T00:00:00Z,0xbeadfd4c74afaaa7bb62cb4924de4e4d2d0382b1,MASQ-WETH 3000 60,2,1,980.0536994084006,1060.9318004411225
2021-05-08T00:00:00Z,0x21c4921201c19aa96cc01d50f9c7fbdd6032b829,ALH-WETH 10000 200,2,2,-1360.0096197468379,1355.4299978278723
2021-05-08T00:00:00Z,0xe845469aae04f8823202b011a848cf199420b4c1,UNI-USDC 10000 200,2,2,-5157.832371661947,13375.377934524435
2021-05-08T00:00:00Z,0xb7feb8443c91a324317c15b50ebd4a37828920d1,WETH-BTY 10000 200,2,2,214.37533677390877,876.434795549962
2021-05-08T00:00:00Z,0xf81ba0c35e59cf01682b7f2a7a3d8ea6756eba46,KCAL-WETH 3000 60,2,1,3350.322247565474,3290.969437268805
2021-05-08T00:00:00Z,0x1a8fb0d1bb70a890404dc399b0964a405386a24b,WFIL-USDC 3000 60,2,2,2553.2964075707137,4598.25501394487
2021-05-08T00:00:00Z,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,FRAX-USDC 500 10,2,2,26214.976352982045,26065.294834801076
2021-05-08T00:00:00Z,0x1e672b232fbf74639a9c3dc98525cf7651e8a4ac,SUNI-WETH 3000 60,2,2,477.76623426870646,584.1575629767333
2021-05-08T00:00:00Z,0xb6abc159fe86885f8bdc88a42ceebe9eba4acbd5,WETH-HEZ 3000 60,2,1,-286.7151727899451,274.25300719009897
2021-05-08T00:00:00Z,0xd9a50099d63ea00ccd770cfc41075e7670bea6a4,WETH-PIXL 10000 200,2,2,-1755.274094533503,5322.58908403999
2021-05-08T00:00:00Z,0x1f81a9ee204e699ed34f7be997ece58605108b16,CLT-WETH 10000 200,2,1,2427.0769268972244,2520.437830109174
2021-05-08T00:00:00Z,0x421fa903fddbeb003606dd49ed3d12d068774093,FOAM-WETH 3000 60,2,2,-565.7593969199793,3033.865638009479
2021-05-08T00:00:00Z,0x76885c4665793c21bede82cff2a1fc099bad7b4d,BEST-WETH 500 10,2,1,5371.09047007383,5290.922025302335
2021-05-08T00:00:00Z,0x2ab653894ce12ae9b4538aefc90b2d6e96458e1d,ADD-WETH 3000 60,2,2,187.36226289590638,2211.089667890133
2021-05-08T00:00:00Z,0xf148bdb609575b613cd615bafe2b22cc47532ee8,PICKLE-WETH 3000 60,2,2,-90.8678446698355,915.8357846448383
2021-05-08T00:00:00Z,0x85dc3d90d4d85d38c8a033796af5691a0719625e,OLY-WETH 10000 200,2,1,2167.285779516287,2212.974251617512
2021-05-08T00:00:00Z,0x6e227a93687d9f32251cd236529fa59025a33845,STKR-WETH 10000 200,2,1,453.7025906728212,454.54908030296184
2021-05-08T00:00:00Z,0x4a3be45d6701922359176e148d2336d382e9515f,WETH-SHIBAPUP 3000 60,2,2,311.29842301643873,311.29842301643873
2021-05-08T00:00:00Z,0x8ac760b834870a922970248085d71a683502e238,WETH-PLR 10000 200,2,2,1233.5196857606252,1145.2662722530963
2021-05-08T00:00:00Z,0x06783fe89bf5906cc48c2c53f73a99fc82996ead,FORTH-USDT 10000 200,2,2,-1248.5764851411545,1241.8569596272719
2021-05-08T00:00:00Z,0xe288137d9e4d51eeab30bc30afd0f2da85e90acd,UNN-WETH 10000 200,2,2,3590.227169534134,4028.255898636948
2021-05-08T00:00:00Z,0x000ea4a83acefdd62b1b43e9ccc281f442651520,BUSD-WETH 3000 60,2,2,345.71072205476753,408.4200813431379
2021-05-08T00:00:00Z,0x8776fc4408e7f115f5a77235844adc8ab4b7aa70,BLT-WETH 10000 200,2,1,10708.47900165002,10528.09798938943
2021-05-08T00:00:00Z,0x9d799ed3d83141f3e52c1d0f56f68189ae915737,ROOBEE-WETH 10000 200,2,2,764.2892369274396,4398.792258931983
2021-05-08T00:00:00Z,0x5412be87c36d671358353dffc839ef79cdf79530,MPL-WETH 3000 60,2,2,-288.29663708291633,1152.0232968133682
2021-05-08T00:00:00Z,0x66f8ab85f18f3281a2b704d3c734e7211d21d009,ELET-WETH 10000 200,1,1,1677.7093856463027,1680.1705086658444
2021-05-08T00:00:00Z,0x9c3e0e151a495c4921a5412241d29520eb5786c0,UNI-SUSHI 10000 200,1,1,-922.4810020144467,909.9064749442408
2021-05-08T00:00:00Z,0x0509f0b09beee2f61ff0afeb57bdbcb24b50c631,NCT-WETH 10000 200,1,1,235.2729416704101,238.65517013374745
2021-05-08T00:00:00Z,0x5df72cf0e6c482544235c4c19d279e8a53c9fd62,AVEX-USDC 3000 60,1,1,-1307.2086340272933,1307.208634027293
2021-05-08T00:00:00Z,0x5598931bfbb43eec686fa4b5b92b5152ebadc2f6,COMP-WETH 10000 200,1,1,62.343655454776034,61.770656923545715
2021-05-08T00:00:00Z,0xa372c9e116c68f0c9fb2fc9b011a8513a4a5d211,TT-WETH 500 10,1,1,1722.9813804181242,1722.9813804181244
2021-05-08T00:00:00Z,0x9675f70c9b4bcc64b54656c57a2a8c8474a6847f,EQZ-WETH 3000 60,1,1,249.1070793260892,348.45353753530776
2021-05-08T00:00:00Z,0x07aa6584385cca15c2c6e13a5599ffc2d177e33b,FLUX-WETH 10000 200,1,1,-197.18734978281452,201.42839136357802
2021-05-08T00:00:00Z,0x8f10a53176641b4b673be37d1065e0690a5a3fb4,TT-USDT 3000 60,1,1,-1713.0360310960677,1713.0360310960677
2021-05-08T00:00:00Z,0xe7477f50eca9f4f0d73717b455994b0086dc544f,FUSE-WETH 10000 200,1,1,-184.4963117895208,186.64692798667636
2021-05-08T00:00:00Z,0x99c58992057347622bdeeb5aaada7837e2755f88,WETH-ERC20 3000 60,1,1,183.11671942143457,1380.2737436543368
2021-05-08T00:00:00Z,0xf4aaee4e6ffc79252f131635a0dbd6d630c69c12,KP3R-WETH 3000 60,1,1,173.99984082449367,191.88273827088804
2021-05-08T00:00:00Z,0xf8147d33614168ada826c7d2227506ce5ee278d9,ODEM-USDT 10000 200,1,1,-1885.1246711041515,746.9284393027621
2021-05-08T00:00:00Z,0xb201503fd668f5dd67b128ad7f4131f05f2b4ee4,DATA-USDT 10000 200,1,1,3.001188196367717,2.923924658118404
2021-05-08T00:00:00Z,0xf7a7309b3c2e1ade65a11e8ec65a6062c2d754a0,ARCH-WETH 3000 60,1,1,31.371769205172143,28.8142528660242
2021-05-08T00:00:00Z,0x37430d951a3876fd5337f215ffeb5c8f840cef75,XFIT-USDC 3000 60,1,1,161.90298797856565,230.21528089043818
2021-05-08T00:00:00Z,0xa92fbc3e68ca77d11d4a8ada98e1ab8b9b7b6fc1,WETH-FCL 10000 200,1,1,105.38469748066434,119.63802167380227
2021-05-08T00:00:00Z,0x56ea002b411fd5887e55329852d5777ecb170713,RLC-WETH 10000 200,1,1,-258.95230395732005,256.3634071900084
2021-05-08T00:00:00Z,0x7d4afd8e363ccbdd879836eb9dce560d8d614699,MYBAGS-WETH 10000 200,1,1,-109.87003165286073,109.87003165286073
2021-05-08T00:00:00Z,0xb0f1fad0e0d8988c8c0b1e857febceab167100ce,TAP-WETH 3000 60,1,1,2362.9347937795583,2494.0162535426543
2021-05-08T00:00:00Z,0xedfb147fb1be5d1a6cab1d8633f8b02b040ebf56,WETH-CARS 3000 60,1,1,73.24668776857382,73.24668776857382
2021-05-08T00:00:00Z,0x2eb28203576937c5f67f604e8534df9c74915ff4,GEAR-WETH 3000 60,1,1,-732.4668776857383,732.4668776857383
2021-05-08T00:00:00Z,0x79cc95d8ca2c80d3358fe17520f50b70467a6a28,EKUKE-WETH 10000 200,1,1,-36.62334388428691,36.62334388428691
2021-05-08T00:00:00Z,0x537d64cdfd58376a5cf3c4807933cd647f35955d,PAR-WETH 10000 200,1,1,-73.17634457218207,84.23369093385989
2021-05-08T00:00:00Z,0x9ef116ae7a058a41ada38afb2d3dca0ecea6af4a,DHV-USDT 3000 60,1,1,-280.87536691907536,38.59188889163938
2021-05-08T00:00:00Z,0x57729d1496ab1f421a451019d28e5062dcbbdeda,BOND-WETH 3000 60,1,1,298.37549572443237,314.1876921130437
2021-05-08T00:00:00Z,0xb2d26108582ac26d665f8a00ef0e5b94c50e67aa,SOX-WETH 10000 200,1,1,-663.107485078212,659.2201899171644
2021-05-08T00:00:00Z,0x39c9e3128b8736e02a30b2b9b7e50ff522b935c5,FXS-WETH 3000 60,1,1,932.6439934811806,966.0431001212262
2021-05-08T00:00:00Z,0x0e76293a9ebd178813fc61b87ed3ddbfbfc8d22c,WINR-WETH 3000 60,1,1,-109.45447064192156,98.93209092474773
2021-05-08T00:00:00Z,0xa32650483e4b5d51416c41a3870b0e4a53c7e09e,WETH-GOVI 3000 60,1,1,-1831.1671942143455,4.0860710526827715
2021-05-08T00:00:00Z,0xff29d3e552155180809ea3a877408a4620058086,DUSK-USDT 3000 60,1,1,3485.5993683182983,3677.421759913554
2021-05-08T00:00:00Z,0x1a82009e8d6d3e893e5b01c6e98133dfb119140d,ZENX-WETH 3000 60,1,1,-915.5835971071726,915.5835971071727
2021-05-08T00:00:00Z,0xca6ce1d5eb9f04300ba155e4bb45d62d9d034d4f,WETH-VISR 500 10,1,1,-76.49519830009207,66.11762635366702
2021-05-08T00:00:00Z,0x0df4019374c11a7795cfef78f88d4c1aa3300462,BOND-USDC 3000 60,1,1,-445.8898282670562,441.18369774928135
2021-05-08T00:00:00Z,0x525a97f692928faabc6f85d0c6248b79fddf7e83,MIR-UST 3000 60,1,1,-10282.3667808445,10010.361448388501
2021-05-08T00:00:00Z,0xb97909512d2711b69710b4ca0da10a3a7e624805,WBTC-DIGG 3000 60,1,1,2346.7528096761075,2219.7672508495593
2021-05-08T00:00:00Z,0x0bed31d1070a3713a2fcf0be500b53774f73acbb,AMPL-USDT 3000 60,1,1,1313.3333864666567,1358.9749047680414
2021-05-08T00:00:00Z,0x4cb77f47c77fd0cc8879a5574d80864b45fb286f,ETHMNY-WETH 10000 200,1,1,-94.00226176632445,112.30351349069676
2021-05-08T00:00:00Z,0x30677200a9e6a3f406dd4e0792ff0d7ef4286cdc,XFIT-WETH 3000 60,1,1,-7.664006727178399,9.664213763365485
2021-05-08T00:00:00Z,0x744159757cac173a7a3ecf5e97adb10d1a725377,FET-WETH 3000 60,1,1,1758.9881465101405,1871.851363798808
2021-05-08T00:00:00Z,0x166b33973b9090e6c91e2c8a0e92d6cfbe84dd33,WETH-DATAP 3000 60,1,1,366.23343884286913,366.23343884286913
2021-05-08T00:00:00Z,0xfb59318b2115e752352571dbfff8feedcc4d4b0b,USDT-ENJ 3000 60,1,1,-25.919482375488,25.065790791647636
2021-05-08T00:00:00Z,0x8e6c18db54314108c6d9b4f2ef27b55dc8fd945d,USDC-VISR 3000 60,1,1,-121.64221514762254,98.63207063956624
2021-05-08T00:00:00Z,0x27a9ff745cf1dd366d94267cb4ade2350588a187,WETH-AVINOC 3000 60,1,1,36.62334388428691,36.6233438842869
2021-05-08T00:00:00Z,0x3fe55d440adb6e07fa8e69451f5511d983882487,🐟-WETH 10000 200,1,1,3152.3605291806552,3257.8953654864235
2021-05-08T00:00:00Z,0x4afdebe09d33fd914350c563bcbe1f6a396c68f2,TAP-WETH 10000 200,1,1,1233.3865283568261,1290.750764682657
2021-05-08T00:00:00Z,0x473bd625c88a26d334318a50d9885b3c08df4bbe,POND-WETH 10000 200,1,1,120.4261882807863,134.6439363584185
2021-05-08T00:00:00Z,0xe35ae121d44c3d884de7821978802486cf9bf715,VVT-WETH 10000 200,1,1,325.8494607573843,311.257034324543
2021-05-08T00:00:00Z,0x3658820488e9ed3e4ef9433c5b539c06c6d24b07,SDOG-WETH 10000 200,1,1,3662.3343884285077,3662.3343884285073
2021-05-08T00:00:00Z,0xf5a9cf16bf5be5dc9946953ce4bde27ff8a0a478,PHI-WETH 10000 200,1,1,-109.87003165286073,109.87003165286073
2021-05-08T00:00:00Z,0xcd272822b0271db048d90fac3357a79b62006c6e,WETH-HOPR 3000 60,1,1,-664.7178376912489,603.8553947153023
2021-05-08T00:00:00Z,0xda7dd9ad1b2af1e50c73a0cc5d23ec5397478763,MPH-WETH 10000 200,1,1,5501.812414900455,5409.4493798225
2021-05-08T00:00:00Z,0x8f0cb37cdff37e004e0088f563e5fe39e05ccc5b,UNI-WBTC 3000 60,1,1,40.17411703559123,41.59971368072352
2021-05-08T00:00:00Z,0xbfa7b27ac817d57f938541e0e86dbec32a03ce53,WETH-WOA 10000 200,1,1,-7013.044164200338,6920.557485620866
2021-05-08T00:00:00Z,0x471aca8f8dea063695b2b15fbca3e402fa4e3385,DG-WETH 3000 60,1,1,3472.2935422187616,3540.45808254327
2021-05-08T00:00:00Z,0x4b133a98c5f38bc74c9f56783399897f2e6e18b6,MATTER-WETH 10000 200,1,1,-264.91851699160924,252.7010728015797
2021-05-08T00:00:00Z,0xc090993fe84b9c0b1baa889b94b5e4bfbb9f13a0,LCX-WETH 3000 60,1,1,-13.808099921153351,12.390526897632377
2021-05-08T00:00:00Z,0x0dc9877f6024ccf16a470a74176c9260beb83ab6,RAI-WETH 500 10,1,1,72.70822145375733,74.76165171437579
2021-05-08T00:00:00Z,0xa666a0f6a48b26a309a3e17c65eec509ad91c2d0,KITTY-WETH 500 10,1,1,-732.4668776857382,732.4668776857383
2021-05-08T00:00:00Z,0x691c9c0b050c2c3d46dad37b1b4c3666f13ecfce,JPYC-WETH 3000 60,1,1,904.3046125538489,958.195458647164
2021-05-08T00:00:00Z,0x4d1ad4a9e61bc0e5529d64f38199ccfca56f5a42,AAVE-USDT 3000 60,1,1,113.11010071277548,115.73593272033182
2021-05-08T00:00:00Z,0xacd89784e7016738e74b35146dbedd8074f20733,JPYC-WETH 10000 200,1,1,904.3046127956301,934.6438971260027
2021-05-08T00:00:00Z,0x306e12b60ad55cf2aea010a3b47b5a5d2df4b4cb,COMB-WETH 3000 60,1,1,692.2115044788052,3331.5094936669643
2021-05-08T00:00:00Z,0x5e8e2ab939ba8dd40f9895594aa81d2039623190,RAZE-WETH 3000 60,1,1,-5307.904352521545,5493.501582643036
2021-05-08T00:00:00Z,0x22298c24aa47ce21fc315d5cfde19811088f2000,CHSB-WETH 3000 60,1,1,202.3966630535127,207.57587654081783
2021-05-08T00:00:00Z,0x93be491d835be1eadda96fed57177220d7b6cf54,STBU-USDT 3000 60,1,1,1730.089604972986,1692.0161221206426
2021-05-08T00:00:00Z,0xc1ed7f3086575fc5dc1b850ede2b65cbe43e022e,CALI-WETH 3000 60,1,1,-101.15418768700826,109.87003165286073
2021-05-08T00:00:00Z,0x387c2455e9a75a0f9929fade4eb4d24d620187c8,WETH-MFT 10000 200,1,1,366.23343884286913,353.51532485302795
2021-05-08T00:00:00Z,0xb9546374d2127a056cfb4dbc6d987e476146c4ea,SPAY-USDT 3000 60,1,1,-399.99954282299757,399.99954282299757
2021-05-08T00:00:00Z,0xe3ee7ca56b5ae12876df64dc4017c873f91bdd6e,RPL-WETH 10000 200,1,1,-322.4992602111004,332.9169759367531
2021-05-08T00:00:00Z,0x0a615a87f843c714cf74b2f44f7398317cc603d8,DAI-XTK 3000 60,1,1,285.33295944663445,286.1574662922958
2021-05-08T00:00:00Z,0xe04c78ae1ba3e398e6da81dce94ce6eebb3ad602,Coval-WETH 3000 60,1,1,67.35103722150606,66.90970841922247
2021-05-08T00:00:00Z,0x29cd1da01a0d2f0ae84615e692d35971d52c2ec3,TRSH-WETH 10000 200,1,1,-219.74006330572146,219.74006330572146
2021-05-08T00:00:00Z,0xab2c0a53f1be637d149e48f5e67071a6b24a6244,POND-WETH 3000 60,1,1,278.19681021749324,280.30838601651254
2021-05-08T00:00:00Z,0x903451f625b5234083278f233684880a8f139188,WETH-BNTY 10000 200,1,1,40.48385796430989,42.88390011296939
2021-05-08T00:00:00Z,0x7f54b107fb1552292d8f2eb0c95c9ae14af1a181,WETH-VGT 10000 200,1,1,-408.8140079901044,302.3317631923946
2021-05-08T00:00:00Z,0x85498e26aa6b5c7c8ac32ee8e872d95fb98640c4,WETH-BANANA 10000 200,1,1,-387.6809370381664,387.68093703816635
2021-05-08T00:00:00Z,0xb8b71473301407f29c31f0e2b13af963aeab4393,SXP-WETH 3000 60,1,1,170.8461846820213,187.66246433848707
2021-05-08T00:00:00Z,0xce3dd41cfe1d14e66df18fa66ff5bb1dfd98b880,BTSG-WETH 3000 60,1,1,1814.0502826544393,1880.6915682519973
2021-05-08T00:00:00Z,0xeb0f69a396a5e04e6f232606ab7da6ae3b2876ac,MONA-WETH 10000 200,1,1,-48973.975401675954,136.74073004151566
2021-05-08T00:00:00Z,0x346d0390e18b241ef51cb5a080e2bfb2ddf8e5e0,UNI-ZENIQ 3000 60,1,1,4017.411703559123,4017.411703559123
2021-05-07T00:00:00Z,0x5764a6f2212d502bc5970f9f129ffcd61e5d7563,SHIB-WETH 10000 200,7373,5151,-699122.6147026402,14399220.213645417
2021-05-07T00:00:00Z,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH 500 10,1946,477,-613356.4234778126,24070024.543143343
2021-05-07T00:00:00Z,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT 500 10,1554,518,-213236.0603358813,15221422.816417672
2021-05-07T00:00:00Z,0x381fe4eb128db1621647ca00965da3f9e09f4fac,ELON-WETH 10000 200,1046,721,7647.708104950033,568450.8152744892
2021-05-07T00:00:00Z,0x2efec2097beede290b2eed63e2faf5ecbbc528fc,WETH-TRU 3000 60,957,580,417017.28551300947,3405552.948210684
2021-05-07T00:00:00Z,0xcd9dab5e666de980cecdc180cb31f296733e2587,AKITA-WETH 10000 200,837,467,-253815.3085682063,1517702.512832924
2021-05-07T00:00:00Z,0x60594a405d53811d3bc4766596efd80fd545a270,DAI-WETH 500 10,814,166,338726.89266179944,8313709.740723873
2021-05-07T00:00:00Z,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,USDC-USDT 500 10,641,399,-652179.0492310597,16980922.124194894
2021-05-07T00:00:00Z,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT 3000 60,596,151,-2920537.296897616,54006470.76232273
2021-05-07T00:00:00Z,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH 3000 60,503,88,1011188.7936922992,46888953.6292695
2021-05-07T00:00:00Z,0x86e69d1ae728c9cd229f07bbf34e01bf27258354,WETH-TRU 10000 200,484,319,1258514.153115784,5123640.840460551
2021-05-07T00:00:00Z,0x6c6bc977e13df9b0de53b251522280bb72383700,DAI-USDC 500 10,382,220,2584913.461051675,11230225.340548329
2021-05-07T00:00:00Z,0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,DAI-USDT 500 10,374,226,1208510.9228405172,9376007.063922564
2021-05-07T00:00:00Z,0xc4580c566202f5343883d0c6a378a9de245c9399,OCC-USDC 3000 60,349,246,162653.38187637163,1632353.3502984163
2021-05-07T00:00:00Z,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,HEX-USDC 3000 60,316,169,-1726298.8971933725,9499137.417065803
2021-05-07T00:00:00Z,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,SHIB-WETH 3000 60,311,238,491.78749578460116,41745.334215740404
2021-05-07T00:00:00Z,0x3840d56cfe2c80ec2d6555dcda986a0982b0d2db,QUICK-WETH 3000 60,302,186,-13558.606520158944,790566.1169373972
2021-05-07T00:00:00Z,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,DAI-WETH 3000 60,285,53,406058.5051557785,27107757.32879909
2021-05-07T00:00:00Z,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK-WETH 3000 60,267,98,-982583.8054034845,14491107.454158714
2021-05-07T00:00:00Z,0x9e0905249ceefffb9605e034b534544684a58be6,HEX-WETH 3000 60,239,142,-156314.0592687413,1058779.968605679
2021-05-07T00:00:00Z,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,LQTY-WETH 3000 60,222,118,-272109.3166647185,1707886.352183154
2021-05-07T00:00:00Z,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,WBTC-WETH 500 10,222,59,-83113.00305820757,3902187.071344763
2021-05-07T00:00:00Z,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,UNI-WETH 3000 60,219,39,1538075.6257637131,8734967.178446919
2021-05-07T00:00:00Z,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC-WETH 3000 60,203,126,70522.86664830771,1499966.8045128575
2021-05-07T00:00:00Z,0x94391eecd76d9cb35013d7f263b64921e31842c8,XOR-WETH 3000 60,194,130,34786.99118940007,648567.9901346914
2021-05-07T00:00:00Z,0xefbd546647fda46067225bd0221e08ba91071584,RVP-WETH 10000 200,187,112,37499.84993611833,783607.6985635118
2021-05-07T00:00:00Z,0xfaa318479b7755b2dbfdd34dc306cb28b420ad12,UNI-WETH 500 10,183,92,-4875.715020376381,233434.8404011719
2021-05-07T00:00:00Z,0x00f59b15dc1fe2e16cde0678d2164fd5ff10e424,STC-WETH 10000 200,182,138,-72818.97262102275,241393.41494444865
2021-05-07T00:00:00Z,0xed1da966136abaa240582166827021aedf55a6b5,WETH-ISP 3000 60,182,98,-4937.663658308777,263345.75213681103
2021-05-07T00:00:00Z,0xf5381d47148ee3606448df3764f39da0e7b25985,POLS-WETH 3000 60,164,104,-16499.87872909702,262445.3350090537
2021-05-07T00:00:00Z,0x122e55503a0b2e5cd528effa44d0b2fea300f24b,WOO-WETH 3000 60,159,93,-38720.54912210003,701077.541488928
2021-05-07T00:00:00Z,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,WBTC-WETH 3000 60,156,44,-2388765.60359,10940510.166036084
2021-05-07T00:00:00Z,0xc246467ab1466f4963ba45c335479b3055e82060,LEASH-WETH 10000 200,152,89,-7666.1072613439155,230781.5208030081
2021-05-07T00:00:00Z,0x64652315d86f5dfae30885fbd29d1da05b63add7,FTM-WETH 3000 60,146,84,-36565.8112444289,696417.2298707683
2021-05-07T00:00:00Z,0x9db9e0e53058c89e5b94e29621a205198648425b,WBTC-USDT 3000 60,139,77,-414705.9149173711,4512802.4482826
2021-05-07T00:00:00Z,0x06729eb2424da47898f935267bd4a62940de5105,CEL-WETH 3000 60,133,46,-657681.2233830164,2254497.341278526
2021-05-07T00:00:00Z,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,WBTC-USDC 3000 60,131,62,-237728.75313272089,3496366.132350597
2021-05-07T00:00:00Z,0x90904cb75a9bd6cb1d4fbeed96bc1615f854aa52,ERN-WETH 10000 200,130,75,12601.658329131515,158703.85273273502
2021-05-07T00:00:00Z,0x504ab5b9f8c025505a3cc3c06d1cd7b22d32f093,UDOGE-WETH 3000 60,126,66,23627.771384193446,144025.27746018177
2021-05-07T00:00:00Z,0xcdb0bacd8dc32c45dce0f97536646cd40835fd93,WETH-ATRI 3000 60,121,98,-1725.8353933039848,66813.39107553003
2021-05-07T00:00:00Z,0x6e84d5caa189c7c4e3d41801e54dedfdd74e23cf,KYL-WETH 10000 200,118,82,17697.131294742267,275553.8972483096
2021-05-07T00:00:00Z,0x85205ea75a442f6897abef6b7e9d0c8e9366b57f,RVP-WETH 3000 60,116,73,2727.9678434549123,156970.03017607666
2021-05-07T00:00:00Z,0x2dd56b633faa1a5b46107d248714c9ccb6e20920,REN-WETH 3000 60,115,23,-1009134.1487600656,2604769.5771741797
2021-05-07T00:00:00Z,0x22a80b1365b651eb61ed90f5d732be7735efc43f,RAZOR-WETH 3000 60,109,47,-62810.57249360213,527666.9016843705
2021-05-07T00:00:00Z,0x22a0738bde54050ffc04408063fd5fbdc1205bdf,UDT-WETH 3000 60,105,60,-80023.23333489471,449464.9177382026
2021-05-07T00:00:00Z,0x45f199b8af62ab2847f56d0d2866ea20da0c9bbc,BANK-WETH 3000 60,102,27,-6866.126750319543,144695.92023651986
2021-05-07T00:00:00Z,0x86d257cdb7bc9c0df10e84c8709697f92770b335,WETH-AMPL 3000 60,101,66,-35719.78657844494,348106.97219570994
2021-05-07T00:00:00Z,0xed45c401f948a543cb0ca6c5ad45f588cb388ec1,HBT-WETH 3000 60,101,47,149395.2924406143,618375.5934453005
2021-05-07T00:00:00Z,0xba8eb224b656681b2b8cce9c3fc920d98594675b,RSR-WETH 3000 60,98,56,4284.826919876264,465716.6754020733
2021-05-07T00:00:00Z,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,WETH-CRV 10000 200,98,13,1764317.7712178682,4239794.108664658
2021-05-07T00:00:00Z,0x3b4f91c5f96d39235b1baf54dc0cfde5b6d36982,renDOGE-USDC 10000 200,96,21,-228701.28283461253,699181.558848468
2021-05-07T00:00:00Z,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,ETH2x-FLI-WETH 3000 60,91,32,998866.0948832331,5096368.093529395
2021-05-07T00:00:00Z,0xd35efae4097d005720608eaf37e42a5936c94b44,1INCH-WETH 3000 60,91,36,34185.664477916085,380643.0532954124
2021-05-07T00:00:00Z,0x7d3e5afdb0e7416b401b17a64d63b63e07197272,WETH-AMD 3000 60,90,52,-19758.931334960256,91242.96556956317
2021-05-07T00:00:00Z,0x839461916fe1bef1bb5909e0b55c35d28c415bc8,NINTENDOGE-WETH 3000 60,90,49,-26118.58299910779,174263.96766720904
2021-05-07T00:00:00Z,0xfc9da2ffb74cefffcec376571af6876868e865d6,WETH-BONDLY 10000 200,85,13,-257035.09882832796,790217.7974722608
2021-05-07T00:00:00Z,0x919fa96e88d67499339577fa202345436bcdaf79,WETH-CRV 3000 60,84,24,163854.64934518407,796268.0517499441
2021-05-07T00:00:00Z,0x1c4f761649c3d4dd31a83ea0548f79585c3999ba,WETH-ID 3000 60,83,47,-15428.647347899465,301352.2590636178
2021-05-07T00:00:00Z,0xc5af84701f98fa483ece78af83f11b6c38aca71d,WETH-USDT 10000 200,83,47,-82746.16514615605,551888.7959662259
2021-05-07T00:00:00Z,0xbf394c31598146d9ea3ee9bdb565f42a019f3ab7,PUSSY-WETH 10000 200,79,52,-4078.415698126694,66123.08819176558
2021-05-07T00:00:00Z,0xe0e1b825474ae06e7e932e214a735640c9bc3e71,WETH-VAL 3000 60,75,36,-29056.545160273694,162222.50179170104
2021-05-07T00:00:00Z,0x9a9cf34c3892acdb61fb7ff17941d8d81d279c75,WETH-VISR 3000 60,73,32,-81080.32519727417,269223.1378422811
2021-05-07T00:00:00Z,0x6b1c477b4c67958915b194ae8b007bf078dadb81,⚗️-WETH 3000 60,72,44,4640.94294409549,194008.7225412312
2021-05-07T00:00:00Z,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH 10000 200,71,28,396061.23163622845,1451428.31915736
2021-05-07T00:00:00Z,0x655e25fed94ddb846601705ace4349815e2a95d1,KYL-WETH 3000 60,69,47,9122.129775159126,141142.66540865792
